,Energy_0,Corr_0,Homogen_0,Contrast_0,ASM_0,Energy_45,Corr_45,Homogen_45,Contrast_45,ASM_45,Energy_90,Corr_90,Homogen_90,Contrast_90,ASM_90,Energy_135,Corr_135,Homogen_135,Contrast_135,ASM_135,output,filenames
0,0.22567969733430326,0.4334377917828564,0.3612073650178727,4810.15271430336,0.05093132578890273,0.2370057084536123,0.5437267309402828,0.40341499263980085,3872.556389112778,0.05093132578890273,0.25880322140058487,0.6799428139116838,0.47997887808893125,2717.024842514822,0.05093132578890273,0.2387185624338423,0.5458230487089769,0.4122923479269479,3855.192091884184,0.05093132578890273,2,dataset/2/AH7.jpg
0,0.21761672586381858,0.3400744563401567,0.3135362573124328,5147.520488512846,0.04735703937568837,0.23000870206864021,0.4801144306793574,0.36425352654666854,4050.8644367288734,0.04735703937568837,0.27758563251012075,0.7699353687910855,0.5352922597143773,1794.9143867341897,0.04735703937568837,0.2329668921769235,0.5078851960670027,0.3782792624120558,3834.548236096472,0.04735703937568837,2,dataset/2/AH6.jpg
0,0.2132761116123096,0.27109171476862753,0.3101132357011416,5894.882519145258,0.045486699784466345,0.21974548926684948,0.3827970333708331,0.34037362921060454,4982.594705189411,0.045486699784466345,0.24524773304245573,0.631895932532861,0.424467218918924,2971.997282608696,0.045486699784466345,0.23078014530324922,0.5110677827302389,0.3775787947656589,3947.013686527373,0.045486699784466345,2,dataset/2/AH4.jpg
0,0.2368070874896214,0.5361393397204328,0.3961076195438138,3846.0820930088935,0.0560775966853172,0.24931081320568046,0.6146145527408454,0.44501601102307264,3185.528008556017,0.0560775966853172,0.29305811385736186,0.8068470004483248,0.5878385614573338,1593.622776679842,0.0560775966853172,0.2522396724479616,0.6351003792205343,0.4527355281504417,3016.126480252961,0.0560775966853172,2,dataset/2/animals-10-02141-g001-2.jpg
0,0.2194097854808164,0.39702145701011315,0.3268877588475162,5479.159909214428,0.04814065396473787,0.2400110647303877,0.5881180608382955,0.399746783633221,3739.1041137082275,0.04814065396473787,0.2886515328253847,0.8084844201157535,0.5645940520452037,1741.817749505929,0.04814065396473787,0.23994049189648736,0.5796980733884737,0.4012639722605599,3815.761098022196,0.04814065396473787,2,dataset/2/AH5.jpg
0,0.22313251075256454,0.4553928996464459,0.3399449167341152,4765.076457509882,0.04978811735474333,0.23685924136494332,0.5601622773729164,0.3977173988331627,3855.8649637299272,0.04978811735474333,0.2917920292659432,0.8232817965185031,0.5822521321808223,1552.885514451581,0.04978811735474333,0.23381099945386485,0.5414310656113048,0.3839561145713489,4020.068789137578,0.04978811735474333,2,dataset/2/penyakit-ikan-Motile-Aeromonas-Septicemia-MAS-medialukan.blogspot.co_.id_.jpg
0,0.21693458404853608,0.38797558592202364,0.316138966937039,5336.688982213438,0.04706061375631137,0.2258839337978735,0.482300789226737,0.35178464527656117,4506.239692479385,0.04706061375631137,0.2507021564215762,0.6576810701379685,0.43979259437060736,2979.3093966156125,0.04706061375631137,0.23184522130639562,0.5305108446616558,0.37543628507938287,4086.496341992684,0.04706061375631137,2,dataset/2/kabartani.com-penyakit-pada-ikan-nila-2.jpg
0,0.23137225496013303,0.5012442923438698,0.3842478317695533,3931.1519731966405,0.053533120365336806,0.23996976394062666,0.5703727708894816,0.4155060606992581,3375.230888461777,0.053533120365336806,0.26213540609333447,0.7011869983926398,0.48970663428810324,2345.27329854249,0.053533120365336806,0.23954959675567747,0.574424021789675,0.411664197301128,3343.432078864158,0.053533120365336806,2,dataset/2/kabartani.com-penyakit-pada-ikan-nila.jpg
0,0.257586352835064,0.4286482705468816,0.4287137422259374,4789.219753582016,0.06635072916687008,0.27538463069945635,0.577605797879365,0.48472719250586094,3522.9189658379314,0.06635072916687008,0.312075250919813,0.7448914064723311,0.5997478126199461,2123.4591310523715,0.06635072916687008,0.2751615140851505,0.5702645129966211,0.4857805018709693,3584.3410626821255,0.06635072916687008,2,dataset/2/Aeromonas Hydrophila 3.jpg
0,0.20618789000602072,0.12837483760266286,0.2674797925892823,7264.082201086957,0.0425134459851349,0.21278694792199945,0.28173219416942985,0.31400298104778634,5981.957917415834,0.0425134459851349,0.2603890016475964,0.7092978294045927,0.47866674930421865,2422.692023838933,0.0425134459851349,0.2201566184607057,0.3913710213172199,0.34396711582013717,5068.569176638353,0.0425134459851349,2,dataset/2/Bakteri Aeromonas Hydrophila.jpg
0,0.25485066229840836,0.49071570130847997,0.4469388791766126,3905.866631669961,0.06494886007393737,0.2683992045614962,0.5723494036937306,0.500653226490241,3284.917090334181,0.06494886007393737,0.29590788153896397,0.709227121744269,0.5908520580975041,2242.55073493083,0.06494886007393737,0.26987478007456783,0.5943797234676398,0.5021983751835013,3115.725230950462,0.06494886007393737,2,dataset/2/aeromonas-hydrophila-2.jpg
0,0.22519902185703666,0.47490882775856014,0.3544761022616518,4473.8285881917,0.050714599445366076,0.23651084530692465,0.561774326062635,0.3980797886612525,3728.9294438588877,0.050714599445366076,0.27648223075186257,0.7640820442963367,0.538091631226283,2011.478446146245,0.050714599445366076,0.2344228521434602,0.5520909553016227,0.39160026849725216,3811.3971417942835,0.050714599445366076,2,dataset/2/AH.jpg
